Not enough data
Not enough data
Not enough data
Not enough data
Not enough data
Not enough data
Not enough data
          7e-05          7e-05          7e-05          7e-05          7e-05
    7.95151e-05    7.95151e-05    7.95151e-05    7.95151e-05    7.95151e-05
    8.88637e-05    8.88637e-05    8.88637e-05    8.88637e-05    8.88637e-05
    9.80145e-05    9.80145e-05    9.80145e-05    9.80145e-05    9.80145e-05
    0.000106945    0.000106945    0.000106945    0.000106945    0.000106945
    0.000115638    0.000115638    0.000115638    0.000115638    0.000115638
    0.000124081    0.000124081    0.000124081    0.000124081    0.000124081
    0.000133128    0.000133128    0.000133128    0.000133128    0.000133128
    0.000141208    0.000141208    0.000141208    0.000141208    0.000141208
    0.000149151    0.000149151    0.000149151    0.000149151    0.000149151
    0.000156919    0.000156919    0.000156919    0.000156919    0.000156919
    0.000164483    0.000164483    0.000164483    0.000164483    0.000164483
    0.000171819    0.000171819    0.000171819    0.000171819    0.000171819
    0.000178912    0.000178912    0.000178912    0.000178912    0.000178912
    0.000186757    0.000186757    0.000186757    0.000186757    0.000186757
    0.000193675    0.000193675    0.000193675    0.000193675    0.000193675
    0.000200483    0.000200483    0.000200483    0.000200483    0.000200483
    0.000207139    0.000207139    0.000207139    0.000207139    0.000207139
    0.000213613    0.000213613    0.000213613    0.000213613    0.000213613
    0.000219882    0.000219882    0.000219882    0.000219882    0.000219882
    0.000225927    0.000225927    0.000225927    0.000225927    0.000225927
    0.000232744    0.000232744    0.000232744    0.000232744    0.000232744
    0.000238653    0.000238653    0.000238653    0.000238653    0.000238653
     0.00024447     0.00024447     0.00024447     0.00024447     0.00024447
    0.000250153    0.000250153    0.000250153    0.000250153    0.000250153
    0.000255671    0.000255671    0.000255671    0.000255671    0.000255671
       0.000261       0.000261       0.000261       0.000261       0.000261
    0.000266121    0.000266121    0.000266121    0.000266121    0.000266121
    0.000272031    0.000272031    0.000272031    0.000272031    0.000272031
    0.000277048    0.000277048    0.000277048    0.000277048    0.000277048
    0.000281987    0.000281987    0.000281987    0.000281987    0.000281987
    0.000286807    0.000286807    0.000286807    0.000286807    0.000286807
    0.000291476    0.000291476    0.000291476    0.000291476    0.000291476
    0.000295971    0.000295971    0.000295971    0.000295971    0.000295971
    0.000300271    0.000300271    0.000300271    0.000300271    0.000300271
    0.000305373    0.000305373    0.000305373    0.000305373    0.000305373
    0.000309595    0.000309595    0.000309595    0.000309595    0.000309595
    0.000313753    0.000313753    0.000313753    0.000313753    0.000313753
    0.000317804    0.000317804    0.000317804    0.000317804    0.000317804
    0.000321716    0.000321716    0.000321716    0.000321716    0.000321716
    0.000325465    0.000325465    0.000325465    0.000325465    0.000325465
    0.000329033    0.000329033    0.000329033    0.000329033    0.000329033
    0.000333414    0.000333414    0.000333414    0.000333414    0.000333414
    0.000336927    0.000336927    0.000336927    0.000336927    0.000336927
    0.000340386    0.000340386    0.000340386    0.000340386    0.000340386
     0.00034375     0.00034375     0.00034375     0.00034375     0.00034375
    0.000346986    0.000346986    0.000346986    0.000346986    0.000346986
     0.00035007     0.00035007     0.00035007     0.00035007     0.00035007
    0.000352983    0.000352983    0.000352983    0.000352983    0.000352983
    0.000356719    0.000356719    0.000356719    0.000356719    0.000356719
    0.000359598    0.000359598    0.000359598    0.000359598    0.000359598
    0.000362433    0.000362433    0.000362433    0.000362433    0.000362433
    0.000365183    0.000365183    0.000365183    0.000365183    0.000365183
    0.000367815    0.000367815    0.000367815    0.000367815    0.000367815
    0.000370304    0.000370304    0.000370304    0.000370304    0.000370304
    0.000372632    0.000372632    0.000372632    0.000372632    0.000372632
    0.000375792    0.000375792    0.000375792    0.000375792    0.000375792
    0.000378104    0.000378104    0.000378104    0.000378104    0.000378104
    0.000380382    0.000380382    0.000380382    0.000380382    0.000380382
    0.000382582    0.000382582    0.000382582    0.000382582    0.000382582
    0.000384674    0.000384674    0.000384674    0.000384674    0.000384674
    0.000386632    0.000386632    0.000386632    0.000386632    0.000386632
    0.000388437    0.000388437    0.000388437    0.000388437    0.000388437
    0.000391083    0.000391083    0.000391083    0.000391083    0.000391083
    0.000392889    0.000392889    0.000392889    0.000392889    0.000392889
    0.000394669    0.000394669    0.000394669    0.000394669    0.000394669
     0.00039638     0.00039638     0.00039638     0.00039638     0.00039638
     0.00039799     0.00039799     0.00039799     0.00039799     0.00039799
    0.000399474    0.000399474    0.000399474    0.000399474    0.000399474
    0.000400812    0.000400812    0.000400812    0.000400812    0.000400812
    0.000402999    0.000402999    0.000402999    0.000402999    0.000402999
    0.000404354    0.000404354    0.000404354    0.000404354    0.000404354
    0.000405689    0.000405689    0.000405689    0.000405689    0.000405689
    0.000406963    0.000406963    0.000406963    0.000406963    0.000406963
    0.000408144    0.000408144    0.000408144    0.000408144    0.000408144
